,to,sender,timestamp,liquidity,amount0,amount1
0,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622151710,0.000008035775325547,691.065325,0.249625049645334939
1,0x88638db82626fa8411e4595f63be701d6a963669,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622141230,0.000048012800252802,4142.947422,1.486118216274982235
2,0xc4c2661dad8aee92f6bd24f0996a49d97ce18ea6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622140897,0.00015059324316919,12981.812432,4.665752894074730325
3,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622140198,0.000001738143643225,149.925168,0.05381905490697272
4,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622136920,0.000048331209400913,4165.221073,1.497767024997277412
5,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622134496,0.000578877049118154,49792.561111,17.972996638289125663
6,0x9b2babd11985ad0f7b71862a14cce05d55e03d21,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622128215,0.000004235000395628,368.704305,0.129893431547440983
7,0x8746c5f5e3e8f0667193c91af3587b365147704a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622128013,0.000130568637933239,11381.053656,3.999897236554907365
8,0xb61fd6f023e4cb04882433b812b195245deb57e5,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622118277,0.000000648835180304,56.201735,0.019997828523125944
9,0x7b1f4cdd4f599774feae6516460bccd97fc2100e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622113245,0.000000093535521138,8.065528,0.002895643541149458
10,0xc4ab2310808bab4e8e67157acca7972013ede6ab,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622109096,0.000000471177300057,40.648816,0.014578627643165827
11,0xbac121b98f583ba610b375e25345e2fd6259f537,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622102881,0.000098553859856901,8374.37186,3.095435836276142123
12,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622102423,0.000009599777736359,821.05016,0.299550130335617542
13,0xeed161fef304e61f742c7866b125db39ac4ecb31,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,1622101655,0.000003201641732241,273.975,0.099849864313250222
14,0x1b1db87e728a2c22d596e331caabb0c99790113e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622091903,0.001077945343696931,91418.363045,33.915317437543794884
